anchor,delay_h
start,21.155
start,67.83916666666667
start,1.0
start,48.49805555555555
start,13.592222222222222
start,42.736111111111114
start,0.0
start,0.0
start,0.0
start,31.14138888888889
start,0.0
start,16.125555555555554
start,27.66611111111111
start,0.0
start,0.0
start,0.0
start,71.84194444444445
start,25.217222222222222
start,45.309444444444445
start,23.42972222222222
start,5.948333333333333
start,0.0
start,25.160555555555554
start,15.49
start,0.0
start,17.439444444444444
start,0.0
start,0.0
start,0.0
start,18.05611111111111
start,16.49388888888889
start,0.0
start,20.761944444444445
start,0.0
start,5.303333333333334
start,0.0
start,26.1975
start,0.0
start,11.279722222222222
start,0.0
start,14.373611111111112
start,47.824444444444445
start,17.01972222222222
start,0.0
start,15.806944444444444
start,1.0
start,37.94222222222222
start,22.571666666666665
start,20.948333333333334
start,48.51694444444445
start,24.945
start,0.0
start,43.187777777777775
start,36.0325
start,28.383333333333333
start,7.186111111111111
start,4.9158333333333335
start,13.371666666666666
start,5.0
start,23.353055555555557
start,24.30388888888889
start,45.28388888888889
start,23.104444444444443
start,0.4636111111111111
start,28.94
start,0.0
start,0.0
start,24.053333333333335
start,0.9994444444444445
start,29.3225
start,0.0
start,6.205555555555556
start,24.121388888888887
start,3.0
start,0.0
start,1.3730555555555555
start,1.0
start,3.903611111111111
start,0.0
start,84.08694444444444
start,0.0
start,104.11694444444444
start,0.0
start,19.500555555555554
start,52.5025
start,22.81888888888889
start,6.996666666666667
start,7.816666666666666
start,0.0
start,0.0
start,96.38194444444444
start,34.431111111111115
start,53.50138888888889
start,30.7475
start,48.903055555555554
start,41.760555555555555
start,126.65916666666666
start,0.0
start,28.65111111111111
start,24.700833333333332
start,0.0
start,98.60444444444444
start,71.85305555555556
start,22.879722222222224
start,0.0
start,55.79138888888889
start,33.79833333333333
start,12.495555555555555
start,94.88111111111111
start,0.9480555555555555
start,31.254444444444445
start,0.0
start,118.0663888888889
start,94.5775
start,0.9027777777777778
start,86.51027777777777
start,0.5
start,43.219722222222224
start,29.986944444444443
start,0.0
start,47.486111111111114
start,96.61361111111111
start,12.310833333333333
start,162.4586111111111
start,140.46833333333333
start,26.1525
start,42.49722222222222
start,12.846666666666666
start,89.92861111111111
start,1.5
start,8.7175
start,55.65611111111111
start,42.006388888888885
start,155.7163888888889
start,145.98583333333335
start,59.89416666666666
start,24.307222222222222
start,14.439444444444444
start,28.95611111111111
start,89.48527777777778
start,65.53111111111112
start,21.71638888888889
start,69.71916666666667
start,45.33361111111111
start,0.0
start,19.211111111111112
start,1.0
start,88.21833333333333
start,0.0
start,68.99166666666666
start,49.21222222222222
